,POLICYNO,PLCYDATE,CLM_FREQ5,CLM_AMT5,CLM_AMT,KIDSDRIV,TRAVTIME,CAR_USE,BLUEBOOK,RETAINED,NPOLICY,CAR_TYPE,RED_CAR,REVOLKED,MVR_PTS,CLM_FLAG,AGE,HOMEKIDS,YOJ,INCOME,GENDER,MARRIED,PARENT1,JOBCLASS,MAX_EDUC,HOME_VAL,SAMEHOME,AREA,IN_YY
9208,89678852,8848.0,0,0,0,0,54,Private,18990,1,1,Van,yes,No,0,No,58,2,12,116948,M,Yes,No,Lawyer,Masters,350971,20,Urban,1
9209,89680375,8956.0,0,0,0,0,27,Private,8120,1,4,Sedan,no,No,7,No,43,2,12,23157,M,Yes,No,Clerical,High School,115249,1,Rural,1
9210,89704196,10421.0,0,0,0,2,46,Private,28580,6,1,Sedan,no,No,0,No,43,3,9,25934,F,No,Yes,Clerical,High School,0,7,Rural,0
9211,89724404,9424.0,0,0,0,0,43,Commercial,31410,3,1,Panel Truck,yes,Yes,0,No,54,0,-2147483648,50705,M,Yes,No,Blue Collar,Bachelors,240155,11,Urban,0
9212,89752054,10580.0,0,0,0,0,52,Commercial,27660,6,1,Panel Truck,no,No,0,No,45,0,8,55060,M,No,No,Blue Collar,<High School,0,8,Rural,0
9213,89752219,9556.0,0,0,0,0,20,Commercial,5500,7,1,SUV,no,Yes,0,No,40,0,-2147483648,71502,F,Yes,No,Blue Collar,Bachelors,213441,10,Urban,0
9214,89767094,9576.0,0,0,0,0,56,Private,15290,1,1,Sedan,yes,No,0,No,49,0,10,88937,M,Yes,No,Professional,Masters,276837,18,Urban,1
9215,89773192,9151.0,2,28499,0,0,52,Private,13760,4,3,SUV,no,Yes,5,No,44,1,14,81369,F,Yes,No,Blue Collar,<High School,226959,1,Rural,0
9216,89773898,10407.0,3,6313,0,0,57,Commercial,30470,1,1,Sedan,yes,No,3,No,48,0,12,44895,M,Yes,No,Blue Collar,High School,139265,8,Urban,1
9217,89774063,8746.0,0,0,1909,0,36,Private,18640,10,2,SUV,no,No,2,Yes,46,0,12,49917,F,Yes,No,Blue Collar,<High School,182126,8,Urban,0
9218,89777103,9876.0,0,0,0,0,46,Private,10500,6,4,SUV,no,Yes,0,No,34,1,11,82251,F,Yes,No,Lawyer,Masters,215483,-2147483648,Urban,0
9219,89777620,9369.0,2,8260,0,0,44,Private,20880,17,2,Sports Car,no,No,1,No,42,3,17,32038,F,Yes,No,Clerical,Bachelors,156632,9,Urban,0
9220,89778260,8592.0,0,0,0,0,37,Private,16690,4,1,Sedan,no,No,0,No,33,1,10,118861,F,Yes,No,Professional,Bachelors,270664,7,Rural,0
9221,89781105,10451.0,2,4451,0,0,42,Private,13860,6,1,SUV,no,No,0,No,47,0,0,-2147483648,F,Yes,No,Doctor,PhD,0,13,Urban,0
9222,89781106,10110.0,0,0,0,0,53,Private,12850,7,3,Sedan,no,No,6,No,61,0,11,44470,F,Yes,No,Professional,Bachelors,215628,11,Urban,0
9223,89835089,9400.0,3,1823,0,2,22,Commercial,23550,4,2,Panel Truck,no,No,4,No,39,3,10,46491,M,No,Yes,Blue Collar,<High School,0,1,Rural,0
9224,89835297,9013.0,1,7369,2887,0,20,Commercial,16760,3,2,Van,yes,No,3,Yes,55,0,12,27688,M,No,No,Blue Collar,High School,0,8,Urban,0
9225,89838374,9922.0,1,8863,0,0,28,Private,19780,1,2,Van,yes,No,3,No,46,0,-2147483648,30111,M,No,No,Blue Collar,<High School,164877,1,Urban,1
9226,89861809,8636.0,0,0,0,2,5,Private,3500,10,2,SUV,no,No,0,No,45,2,-2147483648,20045,F,Yes,No,Blue Collar,<High School,160500,1,Urban,0
9227,89873547,10630.0,2,32477,6763,0,39,Private,15840,6,1,Sports Car,no,Yes,1,Yes,27,1,9,10405,F,No,Yes,Blue Collar,<High School,0,-2147483648,Urban,0
9228,89907025,10458.0,0,0,0,0,36,Private,16030,10,1,Sedan,yes,No,0,No,45,2,-2147483648,100335,M,Yes,No,Lawyer,PhD,286248,12,Urban,0
9229,89921211,10511.0,0,0,7099,0,58,Commercial,11630,7,3,SUV,no,No,2,Yes,38,3,17,77830,F,Yes,No,Blue Collar,High School,157793,11,Urban,0
9230,89932537,9996.0,1,4842,0,0,27,Commercial,22900,6,2,Panel Truck,no,No,6,No,46,0,2,102253,M,No,No,Manager,Bachelors,265759,13,Urban,0
9231,89963059,9873.0,0,0,0,0,22,Private,5000,3,2,Sports Car,no,No,0,No,35,2,-2147483648,43196,F,Yes,No,Lawyer,Masters,166154,15,Urban,0
9232,89994898,8945.0,1,1125,6062,0,22,Private,15440,10,2,SUV,no,No,4,Yes,57,0,13,51343,F,Yes,No,Professional,Bachelors,175607,11,Urban,0
9233,89998807,10281.0,2,4538,0,0,32,Commercial,11360,6,3,Pickup,no,No,4,No,41,0,2,187284,M,No,No,Unknown,Masters,-2147483648,12,Urban,0
9234,90000997,9570.0,0,0,0,0,20,Private,14230,18,2,Sedan,no,No,1,No,52,0,11,78322,F,No,No,Manager,Bachelors,0,13,Urban,0
9235,90006052,9262.0,0,0,0,0,29,Private,21900,10,4,Sedan,no,No,3,No,52,0,-2147483648,152004,F,Yes,No,Lawyer,Masters,406183,1,Rural,0
9236,90025289,8780.0,0,0,3138,0,12,Private,19980,21,1,SUV,no,Yes,0,Yes,34,1,11,45843,F,Yes,No,Blue Collar,<High School,158708,5,Urban,0
9237,90040993,9559.0,0,0,0,0,41,Private,8300,1,2,Sports Car,no,No,1,No,68,0,0,0,F,No,No,Home Maker,<High School,129914,1,Rural,1
9238,90049269,10507.0,0,0,0,0,43,Private,17550,10,3,SUV,no,No,3,No,46,0,8,73872,F,Yes,No,Lawyer,Masters,245878,16,Rural,0
9239,90055895,10251.0,2,971,0,0,36,Private,5700,7,2,SUV,no,No,4,No,42,0,-2147483648,107562,F,Yes,No,Manager,Bachelors,281386,15,Urban,0
9240,90061535,10693.0,1,8438,5094,0,45,Private,4950,1,1,SUV,no,No,4,Yes,28,3,0,0,F,Yes,No,Student,High School,0,6,Urban,1
9241,90074675,8932.0,0,0,0,0,6,Private,11770,1,1,Sedan,no,No,2,No,54,0,15,43821,F,No,No,Lawyer,Masters,0,15,Urban,1
9242,90079700,10600.0,0,0,0,0,49,Private,14080,6,7,Sedan,yes,No,0,No,52,0,13,41137,M,Yes,No,Professional,Masters,-2147483648,15,Rural,0
9243,90099097,9819.0,0,0,1525,0,34,Private,18680,6,4,SUV,no,No,0,Yes,47,0,7,76901,F,No,No,Lawyer,Masters,229973,17,Urban,0
9244,90100226,10387.0,0,0,0,0,12,Private,1500,4,2,Sedan,no,No,1,No,44,1,0,0,M,Yes,No,Student,Bachelors,0,6,Rural,0
9245,90115311,8625.0,0,0,0,0,18,Private,6300,16,1,Sports Car,no,Yes,1,No,48,0,7,68521,F,No,No,Clerical,High School,0,10,Rural,0
9246,90124161,9346.0,1,3589,4743,0,20,Commercial,27830,6,2,Van,no,No,7,Yes,58,0,13,72840,F,Yes,No,Professional,Bachelors,277784,10,Urban,0
9247,90155475,9368.0,0,0,0,0,24,Private,6920,1,5,SUV,no,No,2,No,48,0,0,0,F,Yes,No,Home Maker,High School,105542,1,Urban,1
9248,90165616,10016.0,1,1942,2363,1,38,Private,21090,6,2,Van,no,No,6,Yes,43,1,10,90610,M,Yes,No,Professional,Bachelors,260271,6,Urban,0
9249,90182056,10039.0,0,0,0,0,30,Commercial,18020,4,2,Sedan,no,No,0,No,29,3,10,30254,F,Yes,No,Blue Collar,High School,118302,1,Urban,0
9250,90199659,9041.0,0,0,0,0,39,Private,6800,3,1,SUV,no,No,0,No,53,0,9,8712,F,Yes,No,Home Maker,Masters,139250,10,Rural,0
9251,90205754,10725.0,1,4256,0,0,30,Commercial,29650,1,1,Panel Truck,yes,No,2,No,47,0,10,-2147483648,M,No,No,Unknown,Masters,392131,15,Urban,0
9252,90208090,10136.0,2,10023,4398,1,25,Commercial,24980,1,1,Pickup,no,No,2,Yes,41,2,6,52942,F,No,Yes,Blue Collar,Bachelors,0,9,Urban,1
9253,90273949,10189.0,4,6555,0,0,19,Commercial,9910,7,2,Pickup,no,No,0,No,48,0,14,114544,M,Yes,No,Unknown,PhD,326091,11,Urban,0
9254,90279095,9693.0,1,33999,0,0,10,Commercial,12440,4,1,Sedan,no,Yes,2,No,36,0,9,73430,M,No,No,Blue Collar,High School,235484,1,Urban,0
9255,90283124,10713.0,3,7884,0,0,30,Private,12350,4,1,Sports Car,no,No,2,No,30,1,12,51110,F,No,Yes,Blue Collar,<High School,176252,7,Urban,0
9256,90283640,9069.0,0,0,0,0,34,Private,21060,6,2,Sedan,no,No,0,No,49,0,12,146639,F,Yes,No,Lawyer,Masters,373860,10,Urban,0
9257,90300037,8616.0,3,8187,4023,0,33,Private,18270,1,3,Sedan,yes,No,0,Yes,36,0,-2147483648,158,M,Yes,No,Student,High School,0,-2147483648,Urban,1
9258,90304639,10489.0,0,0,6882,0,6,Commercial,4800,14,2,Pickup,yes,No,0,Yes,38,2,11,23636,M,No,Yes,Clerical,High School,98166,1,Urban,0
9259,90313324,8658.0,3,7507,0,0,35,Commercial,11700,6,2,Pickup,yes,No,4,No,40,2,16,62024,M,Yes,No,Professional,Bachelors,233053,12,Urban,0
9260,90316615,9934.0,4,4101,0,1,7,Commercial,23390,1,1,Panel Truck,yes,No,3,No,42,1,15,37586,M,Yes,No,Clerical,<High School,120221,1,Urban,1
9261,90317100,9958.0,0,0,0,0,42,Private,26500,11,1,Pickup,no,No,0,No,53,0,11,197036,F,No,No,Lawyer,PhD,498667,20,Urban,0
9262,90339518,8739.0,2,2878,0,0,40,Commercial,14740,4,3,Sedan,no,No,4,No,48,0,-2147483648,84426,M,Yes,No,Blue Collar,Bachelors,-2147483648,10,Urban,0
9263,90349171,10234.0,0,0,0,0,35,Commercial,21200,3,2,SUV,no,No,1,No,53,0,0,0,F,No,No,Student,Bachelors,0,11,Urban,0
9264,90356129,9864.0,0,0,3350,0,13,Commercial,19980,4,3,Van,yes,No,0,Yes,51,0,6,72037,M,No,No,Manager,High School,0,8,Urban,0
9265,90366642,8567.0,0,0,0,0,61,Private,6600,9,2,SUV,no,No,0,No,51,0,0,0,F,No,No,Home Maker,Bachelors,90777,1,Rural,0
9266,90397990,9359.0,3,4636,0,0,17,Commercial,17520,9,1,Van,no,No,4,No,46,0,13,153199,M,Yes,No,Blue Collar,High School,370944,9,Urban,0
9267,90403015,9526.0,0,0,0,0,13,Private,25690,4,1,Pickup,no,No,0,No,54,0,9,120141,F,No,No,Doctor,PhD,0,16,Urban,0
9268,90407161,9699.0,0,0,0,0,20,Commercial,33190,6,1,Panel Truck,no,No,2,No,54,0,13,73985,M,Yes,No,Unknown,Masters,242788,18,Urban,0
9269,90418534,10273.0,1,40958,2902,1,53,Commercial,10070,1,1,Pickup,no,Yes,1,Yes,44,2,10,2141,M,Yes,No,Student,High School,-2147483648,1,Urban,1
9270,90418700,9986.0,3,6700,0,0,17,Private,17830,1,2,SUV,no,No,3,No,53,0,12,91516,F,Yes,No,Professional,Masters,276176,9,Urban,1
9271,90449758,9909.0,0,0,0,0,56,Private,14310,10,2,Sedan,yes,No,3,No,43,0,12,-2147483648,M,No,No,Professional,Bachelors,0,1,Rural,0
9272,90451921,8932.0,1,9171,0,0,37,Private,11210,10,1,Sports Car,no,No,7,No,57,0,14,40122,F,No,No,Lawyer,PhD,171054,15,Urban,0
9273,90456575,9157.0,0,0,0,0,29,Private,10220,1,1,Pickup,yes,Yes,0,No,35,0,12,52216,M,No,No,Blue Collar,High School,0,1,Rural,1
9274,90464515,9428.0,0,0,0,0,44,Private,7670,11,2,Sports Car,no,No,0,No,45,0,13,16736,F,Yes,No,Clerical,<High School,102335,9,Urban,0
9275,90474072,10018.0,0,0,3398,0,19,Commercial,12540,1,1,SUV,no,No,3,Yes,59,0,9,51425,F,Yes,No,Blue Collar,High School,189235,1,Urban,1
9276,90485721,9301.0,0,0,0,0,16,Private,29070,1,2,SUV,no,No,0,No,51,0,6,102135,F,No,No,Lawyer,Masters,282192,15,Urban,1
9277,90492923,9204.0,3,8800,0,0,22,Private,4300,1,2,Sedan,no,No,3,No,28,2,0,-2147483648,M,Yes,No,Student,High School,0,6,Urban,0
9278,90496329,9182.0,2,5513,2637,0,5,Private,7620,1,3,Sedan,no,No,1,Yes,47,0,13,50323,M,Yes,No,Blue Collar,<High School,183327,1,Urban,1
9279,90496975,9491.0,0,0,6764,0,35,Private,17520,6,1,SUV,no,No,0,Yes,42,0,14,41901,F,No,No,Home Maker,Masters,0,8,Urban,0
9280,90511270,10077.0,0,0,13607,0,29,Private,5000,13,2,Sports Car,no,Yes,0,Yes,36,0,8,28591,F,No,No,Clerical,High School,0,1,Urban,0
9281,90526668,9140.0,2,2054,1634,0,29,Commercial,7660,10,1,SUV,no,No,1,Yes,39,0,10,39512,F,No,No,Blue Collar,High School,0,1,Urban,0
9282,90550957,10421.0,0,0,0,0,42,Commercial,10880,4,1,Pickup,yes,No,0,No,39,0,10,53918,M,Yes,No,Blue Collar,Bachelors,156830,12,Urban,0
9283,90555868,9629.0,3,6149,0,0,34,Private,27630,4,2,Pickup,no,No,4,No,46,0,12,67381,F,Yes,No,Lawyer,Masters,226928,10,Urban,0
9284,90557782,10220.0,1,778,0,0,43,Private,14070,6,5,Sedan,no,No,4,No,35,2,12,110312,F,No,Yes,Doctor,PhD,0,18,Urban,0
9285,90585576,10271.0,3,2213,13787,1,62,Private,15250,12,2,SUV,no,No,2,Yes,43,2,9,23035,F,No,Yes,Clerical,High School,0,6,Urban,0
9286,90595222,10127.0,0,0,0,0,36,Private,21290,4,4,Sedan,no,No,0,No,48,0,11,110915,M,Yes,No,Manager,Masters,350621,14,Urban,0
9287,90595676,9881.0,0,0,3304,0,50,Commercial,10300,1,2,Pickup,yes,No,8,Yes,48,0,13,34313,M,Yes,No,Blue Collar,<High School,-2147483648,6,Urban,1
9288,90617180,10165.0,0,0,0,0,41,Commercial,21900,11,1,Van,no,No,0,No,38,0,6,172670,M,Yes,No,Unknown,Masters,455410,9,Urban,0
9289,90617499,8875.0,0,0,0,0,54,Private,6140,1,1,SUV,no,No,1,No,46,0,0,0,F,Yes,No,Home Maker,Bachelors,59722,9,Rural,1
9290,90639014,8729.0,2,7068,0,2,12,Private,13530,1,2,Sedan,no,No,0,No,56,3,16,127361,M,Yes,No,Unknown,Masters,405729,13,Urban,0
9291,90643946,9042.0,1,2758,0,0,37,Private,20240,4,1,Van,yes,No,4,No,49,0,10,138368,M,No,No,Manager,Bachelors,348250,1,Urban,0
9292,90645803,8704.0,0,0,0,0,81,Commercial,23470,1,3,Pickup,no,No,1,No,47,0,2,55527,F,No,No,Blue Collar,Bachelors,0,11,Rural,1
9293,90651365,10032.0,3,7540,6005,0,36,Private,14590,10,2,SUV,no,No,4,Yes,63,0,0,0,F,Yes,No,Home Maker,PhD,89932,19,Urban,0
9294,90651406,9769.0,0,0,0,0,38,Private,36180,4,3,Sports Car,no,No,2,No,57,0,14,154207,F,Yes,No,Doctor,PhD,408267,8,Urban,0
9295,90658737,9071.0,0,0,4803,0,25,Private,19230,1,1,Van,yes,No,0,Yes,42,1,15,135276,M,Yes,No,Doctor,PhD,332701,13,Urban,1
9296,90663420,10730.0,5,31332,5077,0,48,Commercial,10250,6,1,Pickup,yes,Yes,5,Yes,33,1,12,54480,M,No,Yes,Blue Collar,High School,180381,11,Urban,0
9297,90676095,9236.0,0,0,0,0,23,Commercial,13760,5,1,Sports Car,no,No,0,No,53,0,14,58354,F,Yes,No,Blue Collar,High School,216333,8,Rural,0
9298,90694665,8632.0,0,0,2582,0,25,Commercial,27800,4,2,Pickup,no,Yes,0,Yes,48,0,13,70682,F,Yes,No,Blue Collar,High School,263905,1,Urban,0
9299,90698738,10693.0,0,0,0,0,15,Commercial,34270,10,3,Pickup,no,No,2,No,44,0,14,98369,F,No,No,Manager,High School,-2147483648,1,Urban,0
9300,90703339,9168.0,0,0,0,0,21,Private,8100,15,1,SUV,no,No,0,No,45,0,8,81547,F,No,No,Professional,Bachelors,0,8,Urban,0
9301,90710881,9993.0,1,13118,0,0,5,Private,20210,3,1,Van,yes,No,4,No,50,0,10,77950,M,No,No,Manager,PhD,241690,19,Urban,0
9302,90720493,9552.0,0,0,0,0,47,Private,17290,6,2,Sedan,no,No,0,No,50,0,7,26630,M,No,No,Manager,High School,-2147483648,6,Urban,0
9303,90723803,9914.0,0,0,0,0,19,Private,23570,6,1,SUV,no,No,3,No,63,0,13,157720,F,Yes,No,Doctor,PhD,449806,17,Urban,0
9304,90725942,9592.0,0,0,2440,0,5,Commercial,26470,1,1,Panel Truck,yes,Yes,0,Yes,51,0,13,147923,M,Yes,No,Manager,Bachelors,388763,1,Urban,1
9305,90734232,9799.0,0,0,0,0,71,Commercial,8170,6,1,Sports Car,no,No,1,No,49,0,5,86211,F,No,No,Blue Collar,Bachelors,261021,7,Urban,0
9306,90735453,10475.0,0,0,0,0,26,Private,7230,1,1,SUV,no,No,0,No,26,1,9,31270,F,Yes,No,Clerical,High School,137930,12,Rural,1
9307,90739779,9836.0,2,4688,0,0,18,Private,12190,14,2,Pickup,no,No,0,No,35,2,12,71903,M,No,Yes,Professional,High School,261075,1,Urban,0
9308,90753602,8804.0,0,0,0,0,38,Commercial,6400,1,3,Pickup,yes,Yes,0,No,49,0,0,0,M,No,No,Student,High School,0,9,Rural,1
9309,90759180,10003.0,1,5330,3884,0,25,Commercial,16230,1,1,Van,yes,No,0,Yes,41,1,13,24660,M,Yes,No,Professional,High School,147588,1,Urban,1
9310,90764167,8581.0,2,1482,0,0,33,Commercial,49880,6,1,Van,no,No,5,No,52,0,17,232280,F,Yes,No,Unknown,PhD,-2147483648,-2147483648,Urban,0
9311,90777130,8984.0,0,0,0,0,52,Private,19350,10,1,Sedan,no,No,0,No,51,0,11,201146,F,No,No,Lawyer,Masters,-2147483648,21,Urban,0
9312,90778023,10112.0,0,0,1157,0,29,Commercial,22340,10,1,Van,yes,No,0,Yes,53,0,12,46396,M,Yes,No,Blue Collar,Bachelors,164037,11,Urban,0
9313,90791584,9051.0,0,0,0,0,17,Private,8030,6,1,Sports Car,no,No,0,No,61,0,14,120074,F,No,No,Doctor,PhD,0,18,Rural,0
9314,90804092,9319.0,0,0,1824,0,28,Commercial,9680,6,1,Pickup,yes,No,1,Yes,48,0,12,17224,M,Yes,No,Clerical,<High School,106948,9,Urban,0
9315,90810165,8636.0,0,0,0,2,13,Commercial,30610,1,1,Panel Truck,yes,No,0,No,42,2,11,168800,M,Yes,No,Manager,PhD,425375,-2147483648,Urban,1
9316,90818979,8611.0,1,5732,0,0,63,Private,8330,4,2,SUV,no,No,7,No,57,0,13,11322,F,No,No,Student,<High School,0,6,Rural,0
9317,90841617,8661.0,2,5442,0,0,39,Commercial,7420,6,2,SUV,no,No,9,No,56,3,0,0,F,Yes,No,Student,High School,0,8,Rural,0
9318,90846146,9062.0,0,0,4454,0,38,Private,6690,3,4,SUV,no,No,0,Yes,40,3,0,0,F,No,Yes,Student,Bachelors,0,7,Urban,0
9319,90867799,10698.0,0,0,0,0,40,Private,15870,1,1,Sedan,yes,No,0,No,28,3,-2147483648,33900,M,Yes,No,Clerical,<High School,150093,6,Rural,1
9320,90868446,10106.0,4,27582,0,0,42,Private,1500,6,2,Sports Car,no,No,3,No,32,3,9,-2147483648,F,No,Yes,Unknown,Masters,0,16,Urban,0
9321,90874043,9825.0,3,3351,0,0,26,Private,17580,10,4,Van,yes,No,5,No,41,0,14,-2147483648,M,No,No,Professional,Bachelors,177692,10,Urban,0
9322,90876080,9716.0,1,13118,0,3,8,Private,19250,6,2,Sedan,no,No,6,No,42,3,14,75288,F,Yes,No,Professional,Bachelors,249920,12,Urban,0
9323,90889772,10655.0,3,873,0,0,34,Private,12060,10,1,SUV,no,No,4,No,47,0,14,58568,F,Yes,No,Lawyer,Masters,217714,17,Urban,0
9324,90907839,9070.0,0,0,0,0,22,Private,11460,4,1,SUV,yes,No,2,No,66,2,15,108654,M,Yes,No,Manager,Masters,328868,11,Urban,0
9325,90913556,9665.0,3,3519,0,0,24,Private,5100,4,2,Sports Car,no,No,0,No,36,2,16,71487,F,Yes,No,Manager,Bachelors,248456,-2147483648,Urban,0
9326,90915020,10648.0,0,0,0,0,51,Private,26310,7,2,Pickup,no,No,2,No,45,1,15,-2147483648,F,Yes,No,Clerical,High School,-2147483648,1,Rural,0
9327,90927788,10490.0,1,35519,0,0,51,Private,17630,1,1,SUV,no,Yes,7,No,48,0,0,0,F,No,No,Home Maker,Bachelors,137446,11,Urban,1
9328,90937437,9486.0,3,27973,4226,0,55,Commercial,5400,5,1,Sports Car,no,Yes,6,Yes,39,0,0,0,F,Yes,No,Student,High School,0,8,Urban,0
9329,90960231,9534.0,0,0,0,0,22,Private,18680,1,2,Van,no,No,1,No,54,0,12,-2147483648,M,Yes,No,Manager,PhD,296150,14,Urban,0
9330,90962200,9427.0,0,0,0,0,36,Private,10220,6,1,Sedan,yes,No,0,No,46,0,11,73085,M,Yes,No,Manager,Bachelors,248799,7,Urban,0
9331,90972232,9995.0,1,2357,0,0,21,Commercial,27360,1,3,Pickup,no,No,3,No,58,0,-2147483648,38435,F,Yes,No,Clerical,High School,156981,1,Urban,1
9332,90981363,9486.0,1,19425,5050,1,42,Private,1500,7,2,Sports Car,no,Yes,1,Yes,41,3,0,0,F,Yes,No,Home Maker,High School,65293,1,Urban,0
9333,90992225,10096.0,0,0,0,0,38,Commercial,34800,10,3,Panel Truck,no,No,0,No,48,0,13,132869,M,Yes,No,Unknown,Masters,393765,-2147483648,Rural,0
9334,90998253,9117.0,0,0,0,0,28,Commercial,7800,3,1,SUV,no,No,0,No,63,0,13,39508,M,Yes,No,Blue Collar,Bachelors,192734,11,Urban,0
9335,91002041,8689.0,2,2987,0,0,21,Private,10550,1,2,Pickup,no,No,2,No,41,0,13,49470,M,No,No,Professional,Bachelors,0,12,Urban,1
9336,91041628,9138.0,2,7517,0,0,46,Private,14130,1,1,Sedan,no,No,6,No,48,0,11,78323,M,No,No,Lawyer,Masters,223445,17,Urban,1
9337,91043790,8947.0,4,44029,344,0,44,Private,19560,1,2,Sports Car,no,Yes,6,Yes,61,2,16,113754,F,No,Yes,Lawyer,Masters,354907,18,Urban,1
9338,91053038,9642.0,2,1361,2979,1,22,Private,22860,3,2,Sedan,yes,No,6,Yes,37,3,14,-2147483648,M,No,Yes,Professional,Bachelors,0,13,Urban,0
9339,91055805,10611.0,0,0,0,0,49,Private,11450,4,1,Pickup,yes,No,4,No,53,0,0,0,M,Yes,No,Home Maker,Masters,134371,16,Rural,0
9340,91058046,9264.0,0,0,5548,0,53,Commercial,38500,1,1,Panel Truck,yes,No,1,Yes,50,0,9,76091,M,Yes,No,Blue Collar,High School,246609,1,Urban,1
9341,91059517,9056.0,0,0,0,0,22,Private,10490,1,2,SUV,no,No,0,No,54,0,15,-2147483648,F,Yes,No,Blue Collar,<High School,169273,1,Urban,0
9342,91060237,8729.0,0,0,0,0,23,Commercial,15320,1,1,Sedan,yes,No,0,No,42,0,7,64735,M,No,No,Blue Collar,Bachelors,0,10,Urban,1
9343,91082577,9142.0,2,5046,0,0,27,Commercial,26230,6,1,Sedan,yes,No,2,No,37,0,10,104539,M,Yes,No,Blue Collar,Bachelors,314427,14,Urban,0
9344,91111319,8638.0,2,4646,52490,1,29,Private,18100,1,1,SUV,no,No,3,Yes,58,2,16,108047,F,Yes,No,Professional,Bachelors,261777,10,Urban,1
9345,91112399,9229.0,0,0,4600,0,17,Private,22180,4,3,Sports Car,no,No,0,Yes,62,0,14,144823,F,Yes,No,Doctor,PhD,370308,15,Urban,0
9346,91118992,10017.0,0,0,0,0,45,Private,9390,6,2,Pickup,yes,No,0,No,40,0,5,18539,M,Yes,No,Clerical,<High School,98559,4,Urban,0
9347,91123240,9485.0,0,0,0,0,49,Private,20480,10,2,Van,no,No,0,No,45,0,14,58369,M,Yes,No,Professional,High School,200672,1,Urban,0
9348,91123477,9222.0,3,11068,5084,0,5,Private,6200,7,1,Sedan,no,No,2,Yes,47,0,14,28750,F,No,No,Blue Collar,<High School,-2147483648,1,Urban,0
9349,91127824,10062.0,1,803,0,0,29,Commercial,12780,4,1,Sedan,yes,No,6,No,40,2,13,39793,M,No,Yes,Blue Collar,Bachelors,0,-2147483648,Urban,0
9350,91140407,9946.0,2,48726,0,0,23,Private,24100,3,3,Sedan,no,Yes,1,No,42,2,11,60304,F,Yes,No,Professional,High School,215405,9,Urban,0
9351,91156455,9285.0,3,1957,9082,0,40,Private,27260,5,2,Van,no,No,1,Yes,47,0,13,47213,F,No,No,Lawyer,Masters,0,16,Urban,0
9352,91187455,8605.0,1,6795,5219,0,25,Commercial,7500,1,1,Pickup,no,No,5,Yes,60,0,13,-2147483648,M,No,No,Unknown,PhD,0,10,Urban,0
9353,91199315,8797.0,0,0,0,0,59,Commercial,11810,10,2,Pickup,yes,Yes,0,No,32,1,12,-2147483648,M,No,Yes,Blue Collar,Bachelors,0,8,Rural,0
9354,91203875,10175.0,0,0,0,0,22,Private,6640,19,1,Pickup,no,No,1,No,44,0,5,49604,M,Yes,No,Blue Collar,High School,175392,6,Urban,0
9355,91207971,9350.0,0,0,2358,0,32,Private,16720,1,1,SUV,no,No,0,Yes,57,3,-2147483648,0,F,Yes,No,Student,High School,51038,1,Urban,1
9356,91217296,9845.0,2,3034,3921,0,23,Commercial,6400,4,2,Pickup,yes,No,5,Yes,49,0,12,55015,M,Yes,No,Blue Collar,Bachelors,194953,7,Urban,0
9357,91217337,8810.0,0,0,0,0,22,Private,18100,6,2,Van,yes,No,0,No,52,0,8,44432,M,No,No,Lawyer,Masters,149078,13,Urban,0
9358,91228596,9913.0,0,0,0,0,42,Private,13450,1,3,SUV,yes,No,0,No,64,3,13,50166,M,Yes,No,Manager,Masters,234582,10,Urban,1
9359,91228671,10565.0,0,0,0,0,46,Private,5080,3,1,SUV,no,No,0,No,26,2,12,9828,F,No,Yes,Home Maker,High School,0,1,Rural,0
9360,91231071,9084.0,1,5787,1750,0,81,Private,8840,1,1,SUV,no,No,1,Yes,50,0,11,17671,F,Yes,No,Clerical,<High School,130075,1,Urban,1
9361,91261112,10473.0,2,4665,0,0,13,Private,15840,14,1,Sedan,no,No,6,No,35,2,0,0,M,No,Yes,Student,High School,0,1,Urban,0
9362,91271982,10674.0,0,0,0,0,43,Private,9820,4,1,Sedan,yes,No,0,No,50,0,15,33231,M,No,No,Blue Collar,<High School,181556,3,Rural,0
9363,91275086,9322.0,2,6730,0,0,40,Commercial,21300,1,2,Van,yes,No,3,No,52,0,10,146020,M,No,No,Unknown,PhD,372705,13,Urban,0
9364,91275385,10002.0,0,0,0,0,38,Private,12630,6,3,Sedan,no,No,2,No,54,0,9,64306,M,Yes,No,Lawyer,Masters,245459,-2147483648,Urban,0
9365,91281891,9388.0,0,0,0,0,30,Commercial,17160,6,2,Van,yes,No,1,No,53,0,9,103645,M,Yes,No,Unknown,PhD,327281,13,Urban,0
9366,91284988,9858.0,2,1841,0,0,49,Commercial,18990,10,2,Pickup,no,No,0,No,56,0,13,113370,F,No,No,Unknown,PhD,0,12,Urban,0
9367,91297993,8634.0,0,0,2776,0,26,Commercial,11940,3,1,Pickup,no,No,1,Yes,51,0,9,163219,M,No,No,Unknown,Masters,0,20,Urban,0
9368,91322059,10031.0,0,0,5317,0,30,Private,11240,10,2,Sports Car,no,No,0,Yes,60,0,5,17461,F,No,No,Clerical,High School,175587,1,Rural,0
9369,91327525,10188.0,1,30575,0,0,25,Commercial,22160,1,1,Pickup,no,No,6,No,46,0,12,160642,F,Yes,No,Professional,PhD,406906,24,Urban,1
